gridID,hour,expected
22573,Oct,1
40390,Mar,1
22561,Jun,1
37429,Aug,2
32203,Jul,1
33092,Feb,1
28101,Apr,1
41497,Feb,1
33314,Sep,1
21928,Oct,2
23247,Feb,2
31875,May,1
31866,Nov,1
31663,Jul,1
24954,Aug,1
26858,Oct,1
36226,Aug,1
34856,Jan,2
37716,Jun,3
7076,Feb,1
33165,Jun,1
32452,Oct,1
43431,Oct,1
53953,Mar,1
33382,Aug,1
31191,Dec,1
32920,Aug,3
36346,Sep,1
20797,Aug,2
26409,Oct,1
34690,Dec,1
27890,May,1
25787,Apr,1
29389,Sep,1
28610,Jan,1
33583,Feb,1
46249,Sep,1
28692,Sep,1
31642,Oct,1
28256,Aug,1
33271,Jun,1
25801,Oct,1
39669,Jul,1
47770,Aug,1
32812,Aug,1
30944,Jul,1
28002,Jan,3
32789,Nov,1
27845,Oct,2
34858,Nov,1
19651,Jul,2
26701,Jul,1
23005,Dec,1
29804,Nov,1
32682,Mar,1
26201,Jul,1
22122,May,1
29387,Mar,1
26965,Aug,1
17148,Sep,1
23720,Oct,1
22793,Nov,1
42749,Aug,1
48444,Nov,1
41021,Jan,1
24399,May,1
21185,Mar,1
44551,Jun,1
29287,Aug,1
33483,Oct,2
27554,Jun,1
34611,Mar,2
33089,Feb,2
25272,Jun,1
32798,Aug,1
29690,Jan,1
12128,Nov,2
46180,Jul,1
35515,May,1
34934,Oct,1
27879,Apr,1
31413,Jun,1
51456,Aug,1
36295,Feb,1
27324,Jan,1
53037,Feb,1
12095,Mar,1
30173,Nov,1
28915,Nov,2
33366,Aug,1
27004,Jul,1
37952,Jun,1
33935,Jun,1
39443,Jul,2
32250,Nov,2
28767,Jul,1
46250,Jan,1
21187,Oct,1
48937,Apr,2
37607,Jun,1
25951,Nov,1
35095,Oct,1
22561,Mar,1
20083,Dec,1
28245,May,1
25864,Aug,1
24183,Jul,1
39054,May,1
34616,Apr,1
46394,Mar,1
35519,Apr,1
26488,Mar,1
35515,Apr,1
37262,May,1
26285,Sep,1
33142,Jun,1
37212,Nov,1
35998,Dec,1
27381,Dec,2
35652,Oct,2
43115,Apr,1
42053,Nov,1
38129,Feb,1
43679,Feb,1
21861,Sep,1
24403,Jan,1
24404,Apr,1
29446,Jun,1
33380,May,1
26867,Oct,1
30611,Oct,1
32402,Sep,1
27784,Feb,1
23456,Jul,1
35149,Jan,1
22332,Dec,1
38811,Nov,1
33916,Apr,1
37210,Jul,1
26283,Oct,4
46479,Dec,1
31747,Aug,1
26888,Jan,1
28687,Jul,1
50137,Feb,1
29585,Jan,2
35670,May,2
36889,Feb,2
36660,Feb,1
22774,Nov,1
35059,Nov,1
26475,May,1
27998,Oct,1
31648,Dec,1
34772,Dec,1
29584,Dec,2
23253,Oct,1
24131,Jan,1
32336,Aug,1
27884,Jul,1
33129,Aug,2
45038,Aug,1
19876,Dec,1
27094,Jan,1
28710,Oct,1
51738,Jul,1
33718,Jul,1
38056,Feb,1
20358,Aug,1
36463,Mar,1
22400,May,1
30984,Apr,1
23916,Jan,1
30168,Jun,1
31115,Jul,1
25040,Mar,1
32126,May,1
41939,Feb,1
25273,Mar,1
39681,Sep,1
48017,Feb,1
28479,Mar,1
33255,Mar,2
36354,Aug,1
29360,May,3
22832,Oct,1
53497,Mar,1
34866,Oct,1
30051,Dec,1
38268,Aug,1
30027,Dec,1
27997,Nov,2
34721,May,1
38357,Feb,1
38182,Dec,1
29242,Oct,1
26752,Jul,1
34179,Mar,1
29935,Mar,1
32006,Mar,1
32799,Dec,1
21867,May,1
27651,Dec,2
38495,Nov,1
31076,Feb,1
27311,Jun,1
39269,Nov,1
31871,Jul,1
28917,Oct,1
30169,Oct,1
48886,Aug,1
39038,Jun,1
28765,Sep,4
49603,Aug,1
27418,Jul,1
22156,Oct,1
20114,Jun,1
29129,Jun,1
27384,Jan,1
31353,Jul,1
25753,Feb,1
31172,Mar,1
29282,Jun,2
35769,Nov,2
29810,Dec,1
18736,May,1
35427,Jul,1
27392,Mar,1
27859,Jun,1
40370,Jun,1
39271,Nov,2
23235,Jan,1
42391,Oct,1
23984,Jul,1
23345,Apr,1
35742,Oct,1
40313,Jun,1
28555,Sep,1
23582,Feb,1
32769,Jan,3
28453,Feb,1
28090,Jan,1
33483,Mar,1
24495,Mar,1
28523,Apr,1
23684,Aug,1
36434,Apr,1
27116,Jul,1
21198,Sep,1
23981,Jul,1
48011,Dec,1
30159,Dec,1
46399,Jul,1
40088,Jul,1
31883,Apr,1
30033,Jun,1
27184,Jan,1
31075,Jun,1
49796,Jan,1
21954,Jun,1
28227,Oct,1
41474,May,1
34689,Feb,2
30628,Dec,1
34842,Apr,1
33041,Jun,2
28938,Jun,1
40563,Jul,1
28787,Jul,1
53270,Nov,1
38641,Mar,1
22567,Jul,1
26033,Dec,1
35081,May,2
29130,Sep,1
23716,Jun,1
30610,Jun,1
30402,Mar,1
35639,Oct,1
44120,Oct,1
48662,Jun,1
20965,Sep,1
25502,Aug,1
39278,Nov,1
36529,Jul,1
33095,Jan,1
29870,Oct,2
24839,Feb,1
21886,Jun,1
21413,Jan,1
29870,May,1
44549,Dec,1
32915,Oct,1
38273,Jun,1
26867,Feb,1
33724,May,1
23736,Oct,1
28461,Jan,2
36059,Dec,1
37836,Jan,2
28324,Oct,1
27182,Mar,1
30038,Mar,2
53268,Feb,1
36978,May,2
32351,Jun,1
29933,Oct,1
41700,Jan,1
39096,Aug,1
20962,Apr,1
32909,Feb,1
23905,May,1
35639,Apr,1
26040,Oct,1
32351,Jul,1
21248,May,2
41709,Mar,1
23688,Jan,1
31215,Jun,1
23491,Sep,1
25117,Apr,1
28705,Mar,2
35145,Jul,1
28768,Jan,1
31057,Jul,1
28674,Oct,2
32890,Mar,1
24689,Apr,1
28683,Jul,1
32554,Jun,1
27098,Jul,2
27211,Oct,1
34518,Apr,1
36201,Mar,1
28678,May,1
29655,Nov,1
20969,May,1
28452,Aug,1
35093,Nov,1
27429,Aug,1
26488,Oct,1
49392,Apr,1
23717,Aug,1
28446,Jun,1
27626,Sep,1
39501,Dec,2
30095,Jun,1
38123,Jan,1
44281,Jul,1
25726,Jan,1
28461,Aug,1
26977,Sep,1
37594,Oct,1
35290,May,1
33129,Jan,1
30510,Feb,1
29352,Mar,2
33142,May,1
22831,Nov,1
32326,Nov,1
26204,Aug,1
22416,Jun,1
30962,May,1
30985,Jul,1
41601,Nov,1
30954,Feb,1
22318,Nov,1
37581,Mar,1
38276,Apr,1
25114,Oct,1
28133,Apr,1
24893,Sep,1
33001,May,1
11654,Jan,1
29444,Jan,1
30148,Jan,1
29121,Oct,1
39286,Mar,1
39765,Aug,2
23034,Mar,1
42515,Aug,1
33224,Dec,1
37903,Dec,1
33931,Sep,2
39283,Jan,1
37382,Feb,1
28461,May,2
44567,Jul,1
46622,Jan,1
36201,Oct,1
50089,Jun,1
28477,Aug,2
27192,Jan,1
40329,Nov,2
25800,Aug,1
21418,Jan,2
31191,Sep,1
36115,Aug,1
30963,Sep,1
35523,Dec,1
27414,Jul,1
32999,Mar,1
32102,Nov,1
26036,Mar,1
34077,Jul,1
28701,Feb,1
28476,Jul,1
23258,Jan,1
30604,Nov,1
30572,Jan,1
25173,Dec,1
21021,Oct,1
29242,May,1
32122,Aug,1
39738,Aug,1
28847,Jun,1
34688,Dec,1
33461,Dec,1
32215,Jul,1
35095,Feb,1
43678,Mar,1
31715,Jul,1
40352,Sep,1
26285,Apr,1
28525,Jun,1
38070,Oct,1
46854,Mar,2
20961,Aug,1
22341,Aug,1
28830,Aug,1
32804,Oct,2
39908,Mar,1
33477,Nov,1
37585,Oct,2
27798,Jun,1
33701,Mar,1
31898,Dec,1
25493,Dec,1
33706,Jul,1
32781,Mar,1
28784,Mar,1
38028,May,1
37836,Oct,1
22545,May,1
39668,Aug,2
21644,Dec,1
32569,Oct,1
45936,Jun,1
36238,Nov,1
35668,Apr,3
35199,Feb,1
41721,Jul,1
50364,May,1
36982,Sep,1
37431,Sep,1
42469,Jun,1
23241,Jul,1
31979,Jun,3
34874,Jan,1
31894,Jun,1
36467,Mar,1
41926,Sep,1
32004,Apr,2
34973,Aug,1
30733,Aug,1
24150,Aug,1
29689,Dec,2
28219,Oct,1
37941,Feb,1
34497,Nov,1
41378,Oct,1
47625,Feb,1
35083,Jul,1
33462,Feb,1
27422,Apr,1
31539,May,1
28575,May,1
29679,Oct,1
48427,Feb,1
24403,May,1
30166,May,1
31561,Dec,1
26104,Nov,1
38047,May,1
40469,Aug,1
48078,Oct,1
30099,Sep,1
31988,Jan,1
36209,Apr,2
35842,Aug,1
32689,Jun,1
33373,Oct,2
12553,Apr,1
24657,Oct,2
33354,Nov,1
31310,Jan,1
38070,Dec,1
3632,Jun,1
51893,Jun,1
38394,Jun,1
22145,Jun,1
24170,Dec,2
38994,Sep,1
28696,Aug,2
22402,Mar,1
20107,May,1
23257,Dec,1
31564,Jan,5
29638,Nov,1
38134,Nov,1
29941,Dec,1
37903,Mar,1
32811,Oct,1
26737,Apr,1
31176,Mar,1
26241,Oct,1
42297,Aug,1
37699,Aug,1
31895,Apr,1
26636,May,1
38593,Apr,1
29132,Sep,1
24144,Jan,1
29002,Oct,2
28130,Sep,3
27862,May,1
34952,Oct,1
24153,Aug,1
29366,May,2
24464,Feb,1
30738,Jun,1
36111,May,1
53738,Nov,1
26183,Sep,1
38274,Jan,1
38042,Jun,1
22100,Dec,1
29187,Nov,1
30035,Apr,1
29152,Mar,1
22545,Jul,1
51505,May,1
42709,May,1
35199,Aug,1
35086,Jun,1
50539,Nov,1
39872,Jul,1
39509,Jan,1
29150,May,1
36662,Dec,1
28226,Oct,1
51894,Feb,1
43734,Apr,1
32623,Aug,1
22183,Sep,1
29584,Nov,1
23680,Nov,1
34053,Aug,1
32818,Feb,1
28448,Jul,1
36297,Oct,1
28905,Oct,1
33011,Jul,2
28701,Nov,4
27772,Jul,2
41785,Aug,1
29486,Oct,1
31287,Apr,1
28008,Apr,2
25788,Dec,1
28681,Sep,2
36691,May,1
31424,May,1
26271,Feb,1
39268,Sep,1
39657,Jan,1
34539,Aug,1
37258,Jan,1
28233,Aug,1
30719,Oct,1
31071,Aug,1
44080,May,1
34149,Apr,2
49407,Dec,1
29231,Jan,2
23933,Dec,1
31746,May,1
23460,Oct,1
46182,Dec,1
32936,Sep,1
36517,Oct,1
23066,Mar,1
31803,Apr,1
22566,Nov,1
25497,Aug,1
32462,Sep,1
23696,Aug,1
28930,Nov,1
34406,May,1
32349,Nov,2
34149,Jun,1
31570,Feb,1
46171,Jul,1
26492,Oct,1
54667,May,1
45723,May,1
42699,Jun,1
35542,Oct,3
28464,Apr,1
38044,Jul,1
28811,Apr,1
31640,Feb,1
28021,Mar,1
50740,Dec,1
28548,Dec,1
24233,Dec,1
50539,Jun,2
28473,Dec,2
29920,May,1
31982,Oct,1
32448,Oct,1
35744,Jun,2
34463,Jun,1
39642,Oct,2
33022,Jun,2
28777,Aug,1
28700,Sep,3
33470,Oct,1
40435,Nov,1
46858,Oct,1
28461,Jun,2
30619,Dec,2
27894,Nov,1
38273,Dec,1
33243,May,1
37438,Feb,2
49170,Dec,1
30834,Jul,1
26640,Oct,2
27319,Jan,1
46403,Apr,1
32218,Jul,1
31522,Apr,1
27426,Sep,1
28701,Oct,1
38716,Oct,1
26553,Nov,1
34826,Jun,1
46862,Nov,1
34390,Jul,1
20084,Sep,1
28310,Jul,1
9612,May,1
30612,Sep,1
33262,Nov,1
36755,Apr,1
18294,Mar,1
33602,Apr,1
28472,Nov,1
23490,May,1
36001,Sep,1
33144,Jan,1
31519,Sep,1
38826,Oct,1
36009,Jun,2
36694,Dec,1
36800,Oct,1
29584,Jun,1
23223,Oct,1
39438,May,1
34619,May,1
36352,Feb,1
28828,Jun,1
28455,Jul,1
36054,Dec,1
27082,Jan,1
20514,Aug,1
38761,Apr,1
30201,Dec,1
27370,Apr,1
25610,Sep,1
26786,Apr,1
29143,Jun,1
30881,Aug,1
26717,Sep,1
20794,Oct,1
33451,Mar,1
28131,Sep,1
23968,Nov,1
12097,Aug,2
32437,Sep,2
32205,Dec,1
37847,May,1
32811,Sep,2
51895,Feb,1
31401,Jan,1
26730,Feb,3
31303,Feb,1
36022,May,1
23043,Mar,1
26032,Mar,1
41927,Jan,1
27924,Dec,1
39279,Jan,1
29458,Sep,1
30378,Dec,1
26238,Jan,1
52845,Nov,1
33261,Nov,1
48696,Sep,1
21191,Dec,2
31434,Apr,1
52192,Dec,1
29390,Sep,1
26472,Jul,1
31017,Jul,1
29697,Apr,1
12555,Oct,1
29619,Jan,2
37845,Dec,1
38590,May,1
30732,Feb,1
37910,Jan,1
32336,May,2
27172,Oct,1
23277,Jan,1
22330,Sep,1
43196,Apr,1
39538,Mar,1
31443,Jan,1
29391,Jan,1
31775,Aug,1
35208,Sep,1
25812,May,1
37806,Dec,1
28908,Sep,1
23488,Apr,1
24891,May,1
38489,Feb,1
49866,Nov,1
33022,Nov,1
27144,Mar,1
41468,Dec,1
34181,Jul,1
40926,Dec,1
32235,Jul,1
34157,Jun,1
22400,Feb,1
30856,Oct,1
37201,Sep,1
40212,Oct,1
29707,Jul,1
28789,Apr,1
39212,Aug,1
28789,Sep,1
33712,Sep,1
32625,Aug,2
50981,Jan,1
24381,Jul,1
40454,Apr,1
30735,Apr,1
32800,Jan,1
21958,Dec,1
36514,Apr,1
42521,Jul,1
36518,Apr,1
27874,Oct,2
28074,Jan,1
43391,Feb,1
36243,Sep,1
38482,Oct,1
31295,Oct,1
34282,Nov,1
12799,Apr,1
40093,Oct,1
33238,Jan,2
30166,Feb,1
22332,Oct,1
38119,Mar,1
36517,Jun,1
31856,Aug,1
52358,Dec,1
24896,Feb,1
49166,Nov,1
27863,Sep,2
2709,Oct,1
33374,Oct,1
48004,Feb,1
51278,May,1
31545,Aug,2
35519,Jun,4
30379,Dec,1
32433,Mar,1
24174,Nov,1
30169,May,1
28543,Jul,2
33178,Sep,1
34519,Mar,1
28475,May,1
31753,Oct,1
38499,Nov,1
34155,Feb,1
31199,Nov,1
25612,Sep,1
28796,Apr,1
27320,May,1
53766,Jun,1
31079,May,1
33009,Jul,1
24920,Oct,1
11425,Dec,1
29385,Oct,4
36467,Jul,1
28349,Dec,1
50054,Apr,1
41008,Oct,1
26987,Oct,1
33460,Aug,1
47326,Oct,1
36301,Dec,1
28964,Jul,1
34638,Mar,1
27553,Sep,1
38307,May,1
30407,Apr,1
34839,Mar,1
19660,Aug,1
28102,Jun,1
28237,Jun,1
27153,Sep,1
5916,Jul,1
43893,May,1
25041,Apr,1
34289,Mar,1
39975,Jul,1
39620,Oct,3
44988,Feb,1
28476,Aug,2
29919,May,1
34751,Jul,1
38177,Dec,1
28246,Apr,2
34838,Sep,1
38863,Jul,1
31249,Nov,1
35313,May,1
31756,Nov,1
24194,Sep,1
38512,Jan,1
41958,Feb,1
40000,Mar,1
24169,Nov,1
20105,Aug,1
28021,Jun,2
23545,Sep,1
31526,Mar,1
40099,Apr,1
32665,Jul,1
29938,Feb,1
30377,Feb,1
31768,Jan,2
26971,Sep,1
24633,Jun,1
30394,Jan,1
31978,May,1
32663,Oct,1
30738,Nov,1
2261,Apr,1
22331,Feb,2
41139,Jan,1
44791,Nov,1
34972,Sep,1
29453,Apr,2
35079,Aug,1
43370,Oct,1
23472,Feb,1
24176,Nov,1
47320,Jan,1
24845,Nov,1
25344,Feb,1
45261,Feb,1
28710,Aug,1
27781,Jan,2
26495,Jan,1
31975,Aug,1
28317,Mar,1
23273,Jul,1
32223,Nov,2
21017,Apr,1
5457,Apr,1
36659,Oct,1
34299,Jul,1
35082,Apr,2
51669,Dec,1
30069,Mar,1
22340,May,1
23917,Aug,1
26205,Jan,1
33837,Apr,1
39681,Jul,1
33776,Jan,1
21184,Jul,1
23930,Aug,1
30407,Aug,1
44796,Mar,2
46627,Sep,1
30180,Sep,1
33332,Oct,1
26064,Apr,1
28067,Dec,1
34036,Jun,1
20732,Jan,1
23223,Jul,1
36228,Sep,1
32661,Feb,1
34851,May,1
28118,Aug,1
29956,Mar,1
30261,Oct,1
22319,Oct,1
34613,May,2
28088,Jan,1
28246,Sep,1
40561,Aug,1
2740,Nov,1
28245,Oct,1
26065,Mar,1
23281,Sep,1
32688,Oct,3
42243,Dec,1
28256,Sep,1
24959,Oct,1
32768,Mar,1
29256,May,1
31564,May,1
48943,May,1
38034,Aug,1
37216,Feb,1
31058,Apr,1
38524,Apr,1
30329,Jun,1
32205,Jul,2
37489,Jan,2
27781,Aug,1
46419,Jul,1
33935,Feb,1
33136,Sep,1
33261,Sep,1
42189,Jul,1
33683,Nov,1
23477,Nov,1
33265,Dec,1
28916,May,1
26726,Jun,1
31934,Jan,1
26105,Sep,1
33894,Dec,1
37712,Sep,1
27391,May,1
27413,Nov,1
37361,Sep,1
29246,Dec,1
27401,Jun,1
43665,Oct,1
51902,May,1
28342,Apr,1
32801,Feb,1
30428,Nov,1
34512,Apr,1
26411,Nov,1
35889,Jan,1
34381,Nov,1
31514,Jul,1
31488,Dec,1
32308,Aug,1
39860,May,1
28230,Mar,1
37677,May,1
5920,Jan,1
29380,Nov,1
29875,Mar,1
36108,Aug,1
51505,Nov,1
26943,Apr,1
37355,Jan,1
24421,Dec,1
38767,Jun,3
45720,May,1
30101,Apr,1
33466,Mar,2
20732,May,1
21196,Feb,1
45028,Dec,2
35974,Dec,1
33237,Aug,1
29161,Jun,1
50783,Nov,1
53506,Jul,1
26398,May,1
35541,Nov,2
40699,Oct,1
40809,Mar,2
23917,Mar,1
31534,Dec,1
28098,Jul,2
35893,Mar,1
43864,Dec,1
20340,Nov,1
26487,Feb,1
27543,Mar,1
46848,Jan,1
28466,Sep,1
30755,Jul,1
47315,Mar,1
47999,Jun,1
45706,Jun,1
52570,Nov,1
34519,Oct,1
33696,Aug,1
45044,Sep,1
48941,May,1
42152,Jan,1
31977,Jul,1
10530,Jan,1
43083,Feb,1
24170,Jan,1
51456,Feb,1
40352,May,1
43083,Mar,1
46172,Nov,1
39908,Jul,1
20595,Dec,1
29924,Sep,1
23250,Jan,2
33254,May,1
22372,May,2
38709,Jan,1
28000,Oct,1
41935,Oct,1
35096,Nov,1
38828,Aug,1
37446,Jan,1
33454,Aug,1
44878,Aug,1
33039,Apr,1
23229,Jul,1
35520,Jul,1
32248,Sep,1
23224,Nov,1
36128,May,1
32692,Aug,1
27771,Aug,1
33948,Feb,1
21190,Oct,1
40010,Nov,1
33697,Feb,2
35210,Jul,1
28310,May,1
11180,Apr,1
21245,Oct,1
29230,Nov,4
40018,Jun,1
30140,Nov,1
33938,May,1
34462,Feb,1
26529,Feb,1
27137,Dec,1
20956,Jan,2
49402,Jul,1
27002,May,4
25045,Jun,2
48719,Feb,1
28927,Jan,3
31705,Aug,1
22095,Apr,1
27326,Oct,2
20116,Sep,1
25343,Mar,1
28228,Jul,1
23700,Jul,1
50820,Apr,1
37145,Oct,1
27672,Nov,1
29615,Jun,1
24891,Aug,2
24425,Jun,1
39213,Mar,1
30879,Oct,1
37351,Jun,1
28932,May,1
26518,May,2
25372,Mar,1
35456,May,1
51237,Apr,1
30978,Jun,1
27550,Dec,1
23916,Jul,1
27175,Jun,1
46164,Nov,1
43418,Aug,1
35837,May,1
31767,Apr,1
33121,Nov,1
32217,May,1
27537,Dec,2
27197,May,1
17838,Mar,1
49910,Aug,1
34308,Jun,1
21919,Apr,1
32573,Mar,1
28934,Oct,1
23909,Dec,1
29923,Dec,2
29125,Feb,1
21191,Aug,1
42526,Jun,1
12561,Mar,1
30388,Sep,2
26400,Aug,1
23011,Feb,1
33142,Oct,3
7523,Oct,1
32452,Mar,1
32441,Apr,1
25122,Jul,1
44564,May,1
12801,Jun,1
27994,Dec,1
29580,Mar,1
21252,Feb,1
31426,May,2
31548,Feb,2
26629,Sep,1
35556,Sep,1
26740,Aug,1
30028,Dec,1
28700,Jun,1
25958,Jan,1
38764,Sep,1
28797,Jun,1
27790,Dec,2
18743,Feb,1
39669,Oct,1
36234,Mar,2
41123,Dec,2
45963,Sep,1
30828,Jul,2
36357,Nov,1
32585,May,1
39663,Jul,1
35896,May,1
12336,Sep,1
39309,Jan,1
25399,Mar,1
35085,Jul,1
29158,Jun,1
28787,Oct,2
32353,Apr,1
33003,Oct,1
31527,Mar,1
34921,Aug,1
40008,Sep,2
34306,Jul,1
7291,Aug,1
34633,Apr,1
22611,Feb,1
32129,Jan,2
22800,Jul,1
39642,Jul,1
31924,Aug,1
31486,Nov,1
23462,May,1
36522,Aug,1
30295,Nov,1
31869,May,1
31187,Nov,1
27867,Feb,1
30525,Jul,2
42648,Jun,1
31097,Mar,1
23739,Jun,1
50510,Jan,1
21652,Aug,1
5936,Oct,1
27090,Jun,1
43391,Jan,2
47798,Apr,1
33321,Jan,1
32203,Jun,2
33929,Oct,2
21660,Jul,1
42489,Mar,1
52795,Mar,2
32154,Dec,1
38983,Oct,1
32309,Jun,1
33262,Aug,1
31663,Jun,1
28357,Sep,1
37945,Dec,1
39872,Aug,1
31875,Jun,2
31547,Oct,2
39497,Oct,1
31647,Mar,1
28553,Nov,1
22330,May,1
32001,Oct,1
24218,Nov,1
29245,May,1
31304,Apr,1
28774,Sep,1
23251,Dec,1
30169,Jul,1
35314,Dec,1
22550,Sep,1
28113,Oct,1
33931,Dec,1
28760,Sep,1
23223,Apr,1
42193,Oct,1
30743,Jul,1
30152,Mar,1
30864,Sep,1
37850,Feb,1
49568,Sep,1
31629,Mar,1
23907,Apr,2
26290,Aug,1
11174,Aug,1
35900,Dec,1
50527,Apr,1
29227,Jun,1
31215,Dec,1
42469,Mar,1
34287,Jan,1
36235,Oct,2
31195,Oct,2
54166,Sep,1
20569,Jun,1
36338,Nov,1
23239,Oct,1
28229,Jun,1
45276,Feb,1
30391,Dec,1
33537,Sep,1
37361,Mar,1
46637,Aug,1
22611,Oct,1
26918,Nov,1
30262,May,1
19651,Oct,1
33144,Apr,1
35100,Mar,1
32446,Aug,1
30513,Jan,1
28904,Nov,1
21659,Dec,1
39647,Nov,1
41368,Feb,1
32660,Sep,1
23010,Feb,1
31172,Apr,1
24459,Jul,1
41368,Mar,2
28903,Mar,1
36297,Mar,1
38067,Jan,1
47997,Jul,1
31401,Mar,1
11655,Nov,1
34378,May,1
28990,Dec,1
29193,Nov,1
38275,Dec,1
27323,Jul,1
28372,Sep,1
39220,Apr,1
23016,Aug,1
42154,Nov,1
28708,Jul,1
34180,Jul,1
28448,Mar,1
31873,Jan,1
28540,Feb,1
24198,Apr,1
37952,Jul,1
36521,Feb,1
28767,Jun,1
24038,Jul,1
38510,Oct,1
29230,Mar,1
50985,Sep,1
23056,Jun,1
31666,Aug,1
28905,Aug,1
45950,May,1
35323,Apr,1
27547,Jan,1
35655,Dec,1
11883,Feb,1
28533,Oct,1
32711,Sep,1
22777,Feb,3
30838,Aug,1
40331,Jan,1
27844,Oct,1
30383,Feb,1
46883,Apr,1
29707,Oct,2
40780,May,2
21026,Mar,1
32688,Nov,3
30954,Aug,2
51007,Dec,1
28705,May,1
34615,Mar,1
46478,Oct,1
28353,Dec,1
30422,Sep,1
33729,Aug,1
37609,May,1
35096,Mar,1
23008,Apr,1
20519,Dec,1
22566,Jun,1
30508,Jun,1
20952,Dec,1
40540,Feb,1
30735,Jun,1
53302,Jan,1
35610,Oct,1
38725,Oct,1
39451,Sep,1
24684,Nov,1
41267,Nov,1
45722,Nov,1
23255,Oct,1
28767,Sep,1
26513,Oct,1
28250,Apr,1
27316,Oct,1
27656,Jan,2
28689,Feb,1
22782,Oct,2
26864,Sep,1
28087,Jul,1
28699,May,1
28119,Nov,1
30163,Apr,1
29002,Nov,1
30295,Mar,1
39855,Jul,1
34150,Jan,1
33262,Jun,1
52991,May,1
27777,Jan,1
36469,Jun,1
10495,Nov,1
10495,Mar,1
28223,Mar,2
31876,Nov,1
37034,Mar,1
37005,Jul,1
33259,May,1
54210,May,1
32558,Dec,1
24210,Apr,1
24613,Jun,1
32811,Aug,1
32933,May,1
30621,Aug,1
30329,Aug,1
32206,Jun,1
27541,Jun,1
32223,Apr,1
43622,Apr,1
33239,Jun,1
42745,Sep,1
33926,Mar,1
34521,Jul,1
42932,Dec,3
40333,Apr,1
33704,Jul,1
45940,Jul,1
26519,Mar,1
27889,Mar,1
24918,Jan,1
36524,Apr,1
35751,Feb,1
46607,Jan,1
29918,Sep,1
36987,Apr,1
33242,Feb,1
28357,May,1
40311,Oct,1
31630,Jan,1
35771,Aug,1
30166,Jan,1
47778,Sep,1
26287,Jan,1
35328,Oct,1
33476,Jun,1
29886,Nov,1
34746,Jul,1
39427,Jun,1
37607,May,1
21928,Nov,1
26723,Dec,1
27311,Jul,1
49141,Nov,1
33775,Apr,1
51181,Feb,1
31123,Nov,2
39669,Apr,1
38039,Feb,1
29360,Feb,1
32452,Nov,1
22349,Oct,1
37955,Jun,1
28029,Nov,1
27665,Apr,1
34282,May,1
20773,Apr,1
35390,Feb,1
28679,Mar,1
48455,Feb,1
18968,Jun,1
33020,Jun,2
27546,Mar,2
31437,Mar,1
44797,Feb,1
21708,Mar,1
24459,Sep,1
31763,Aug,1
38762,Jun,1
34622,Jan,1
22655,Sep,1
40621,Sep,1
49409,Feb,1
31643,Sep,2
38629,Aug,1
51964,Apr,1
27852,Sep,1
39537,May,1
34869,Jul,2
26561,Jul,1
26300,Nov,1
48699,May,2
46627,Mar,1
29471,Nov,1
23447,Aug,1
22774,Apr,1
38950,Sep,1
36552,Nov,1
37034,Sep,1
32019,May,1
26532,Jan,1
34153,Sep,2
29890,Aug,1
20340,Oct,1
21296,Jul,1
42240,May,1
28017,Oct,2
36977,Mar,1
34385,Nov,1
32003,Mar,1
31744,Aug,1
32676,Dec,1
28938,Jul,1
28130,Apr,1
1103,Jul,1
26734,Apr,1
30426,Jan,1
22658,Dec,1
29481,Nov,1
35459,Jul,1
33252,Jul,1
33813,Jun,1
51049,Oct,1
35520,May,1
23258,May,1
43436,Nov,1
32917,Mar,1
10724,Aug,1
28548,Jan,1
24136,Feb,1
26658,Sep,1
26067,Aug,1
27084,Jul,1
25122,Aug,2
31757,Apr,1
44549,Nov,1
32156,Jul,1
37207,Jan,1
27997,Aug,1
21644,Nov,1
24699,May,1
27900,Nov,1
27778,Jul,1
1794,Jun,1
29226,Dec,1
27778,Feb,1
32173,Jun,1
28014,Jul,2
20105,Jul,1
27889,Jul,3
27174,Dec,1
38140,Nov,2
42461,May,1
23251,May,1
23007,Aug,1
34851,Feb,1
42975,Sep,1
34296,Dec,2
33610,May,1
31198,Nov,1
29957,Nov,1
33028,Sep,1
20569,Nov,1
26041,Sep,1
24837,Mar,1
23940,May,1
36579,Nov,1
20334,Apr,1
46394,Dec,1
25802,Jan,2
31057,Jun,1
31897,Mar,3
24922,Jun,1
30149,Nov,1
22411,Oct,1
37387,Feb,3
26959,May,1
28785,May,1
35077,Jan,1
25574,Aug,1
32685,Aug,1
32244,Nov,1
26741,Sep,3
35094,Oct,1
34521,Nov,1
38818,Mar,2
27440,Dec,1
36749,May,1
23975,Jan,1
46190,Sep,1
27098,Aug,1
38501,Oct,1
21207,Sep,1
33929,Jul,1
37588,Jun,1
24814,Apr,3
32339,Dec,1
29045,Nov,1
21891,Jun,1
34644,Jun,1
27806,Nov,1
34759,Sep,1
39972,Sep,1
39775,Jul,1
35216,Mar,1
38046,Jul,1
27349,Jul,1
36526,Aug,1
38484,Feb,1
31210,Apr,1
33952,Jan,1
22554,May,1
29362,Sep,1
23239,Mar,1
33010,Feb,1
35330,May,1
51223,Nov,1
46843,Dec,1
30509,Nov,1
49166,Mar,2
34616,Feb,1
27538,Nov,1
34641,Aug,1
9846,Jan,1
38524,Oct,1
29121,Sep,1
49340,Sep,1
34968,Apr,1
