station,valid, tmpf ,  vsby
NYC,2/3/00 11:51,30.92,10
NYC,2/3/00 12:51,30.92,10
NYC,2/3/00 13:51,30.02,10
NYC,2/3/00 14:51,30.02,10
NYC,2/3/00 15:51,30.92,10
NYC,2/3/00 16:51,32,10
NYC,2/3/00 17:51,30.92,6
NYC,2/3/00 18:51,28.04,1.25
NYC,2/4/00 0:51,28.04,3
NYC,2/4/00 1:51,26.96,3
NYC,2/4/00 2:51,26.96,10
NYC,2/4/00 3:51,26.96,10
NYC,2/4/00 4:51,26.96,10
NYC,2/4/00 5:51,26.96,10
NYC,2/4/00 6:51,28.04,10
NYC,2/4/00 7:51,28.94,10
NYC,2/4/00 8:51,28.94,10
NYC,2/4/00 9:51,28.04,8
NYC,2/4/00 10:51,30.02,8
NYC,2/4/00 12:51,28.94,3
NYC,2/4/00 13:51,30.92,6
NYC,2/4/00 15:51,30.92,6
NYC,2/4/00 16:51,30.92,5
NYC,2/4/00 17:51,30.92,7
NYC,2/4/00 18:51,30.92,7
NYC,2/4/00 19:51,30.92,6
NYC,2/4/00 20:51,30.92,6
NYC,2/4/00 21:51,30.92,6
NYC,2/4/00 22:51,30.92,6
NYC,2/4/00 23:51,32,6
NYC,2/5/00 0:51,32,5
NYC,2/5/00 1:51,30.92,3
NYC,2/5/00 2:51,30.92,5
NYC,2/5/00 3:51,30.02,2.5
NYC,2/5/00 4:51,28.94,4
NYC,2/5/00 5:51,28.94,7
NYC,2/5/00 6:51,28.04,10
NYC,2/5/00 7:51,26.06,10
NYC,2/5/00 8:51,26.06,10
NYC,2/5/00 9:51,28.04,10
NYC,2/5/00 10:51,28.94,10
NYC,2/5/00 11:51,30.92,10
NYC,2/5/00 12:51,33.98,10
NYC,2/5/00 13:51,35.06,10
NYC,2/5/00 14:51,35.06,10
NYC,2/5/00 15:51,35.06,10
NYC,2/5/00 16:51,33.08,10
NYC,2/5/00 17:51,33.08,10
NYC,2/5/00 18:51,30.92,10
NYC,2/5/00 19:51,32,10
NYC,2/5/00 20:51,30.92,10
NYC,2/5/00 21:51,30.92,10
NYC,2/5/00 22:51,30.92,10
NYC,2/5/00 23:51,32,10
NYC,2/6/00 0:51,32,10
NYC,2/6/00 1:51,30.92,10
NYC,2/6/00 2:51,30.02,10
NYC,2/6/00 3:51,30.02,3
NYC,2/6/00 4:51,30.02,10
NYC,2/6/00 5:51,30.02,10
NYC,2/6/00 6:51,28.94,10
NYC,2/6/00 7:51,28.04,10
NYC,2/6/00 8:51,28.04,10
NYC,2/6/00 9:51,28.94,10
NYC,2/6/00 10:51,30.92,10
NYC,2/6/00 11:51,32,10
NYC,2/6/00 12:51,33.98,10
NYC,2/6/00 13:51,35.06,10
NYC,2/6/00 14:51,37.04,10
NYC,2/6/00 15:51,37.04,10
NYC,2/6/00 16:51,35.06,10
NYC,2/6/00 17:51,33.98,10
NYC,2/6/00 18:51,33.08,10
NYC,2/6/00 19:51,33.98,10
NYC,2/6/00 20:51,32,10
NYC,2/6/00 21:51,32,10
NYC,2/6/00 22:51,32,10
NYC,2/6/00 23:51,32,10
NYC,2/7/00 0:51,30.92,10
NYC,2/7/00 1:51,32,10
NYC,2/7/00 2:51,32,10
NYC,2/7/00 3:51,32,10
NYC,2/7/00 4:51,30.92,10
NYC,2/7/00 5:51,30.92,10
NYC,2/7/00 6:51,30.92,10
NYC,2/7/00 7:51,30.92,10
NYC,2/7/00 8:51,33.08,10
NYC,2/7/00 9:51,34.7,10
NYC,2/7/00 10:51,39.2,10
NYC,2/7/00 11:51,39.2,10
NYC,2/7/00 12:51,41,10
NYC,2/7/00 13:51,42.98,10
NYC,2/7/00 14:51,42.08,10
NYC,2/7/00 15:51,41,10
NYC,2/7/00 16:51,39.92,10
NYC,2/7/00 17:51,39.02,10
NYC,2/7/00 18:51,35.96,10
NYC,2/7/00 19:51,35.06,10
NYC,2/7/00 20:51,33.08,10
NYC,2/7/00 23:51,28.04,10
NYC,2/8/00 0:51,26.96,10
NYC,2/8/00 1:51,24.98,10
NYC,2/8/00 2:51,24.98,10
NYC,2/8/00 3:51,24.08,10
NYC,2/8/00 4:51,21.92,10
NYC,2/8/00 5:51,21.02,10
NYC,2/8/00 6:51,19.94,10
NYC,2/8/00 7:51,19.94,10
NYC,2/8/00 8:51,21.02,10
NYC,2/8/00 9:51,21.92,10
NYC,2/8/00 10:51,24.08,10
NYC,2/8/00 11:51,26.96,10
NYC,2/8/00 12:51,30.02,10
NYC,2/8/00 13:51,30.02,10
NYC,2/8/00 14:51,30.02,10
NYC,2/8/00 15:51,30.2,10
NYC,2/8/00 16:50,30.02,10
NYC,2/8/00 17:51,28.04,10
NYC,2/8/00 18:51,28.04,10
NYC,2/8/00 19:51,28.04,10
NYC,2/8/00 20:51,28.94,10
NYC,2/8/00 21:51,28.04,10
NYC,2/8/00 22:51,26.96,10
NYC,2/8/00 23:51,26.96,10
NYC,2/9/00 0:51,26.96,10
NYC,2/9/00 1:51,26.96,10
NYC,2/9/00 2:51,26.96,10
NYC,2/9/00 3:51,28.04,10
NYC,2/9/00 4:51,26.96,10
NYC,2/9/00 5:51,26.96,10
NYC,2/9/00 6:51,28.04,10
NYC,2/9/00 7:51,28.04,10
NYC,2/9/00 8:51,30.02,10
NYC,2/9/00 10:51,35.6,10
NYC,2/9/00 11:51,37.94,10
NYC,2/9/00 12:51,39.02,10
NYC,2/9/00 13:51,41,10
NYC,2/9/00 14:51,44.06,10
NYC,2/9/00 15:51,44.96,10
NYC,2/9/00 16:51,44.96,10
NYC,2/9/00 17:51,44.06,10
NYC,2/9/00 18:51,42.98,10
NYC,2/9/00 19:51,44.06,10
NYC,2/9/00 20:51,42.98,10
NYC,2/9/00 21:51,42.98,10
NYC,2/9/00 22:51,42.98,10
NYC,2/9/00 23:51,42.08,10
NYC,2/10/00 0:51,42.98,10
NYC,2/10/00 1:51,42.98,10
NYC,2/10/00 2:51,41,10
NYC,2/10/00 3:51,39.02,10
NYC,2/10/00 4:51,39.02,9
NYC,2/10/00 5:51,37.94,9
NYC,2/10/00 6:51,39.2,8
NYC,2/10/00 7:51,37.94,6
NYC,2/10/00 8:51,41,7
NYC,2/10/00 9:51,42.98,8
NYC,2/10/00 10:51,44.06,8
NYC,2/10/00 11:51,46.04,7
NYC,2/10/00 12:51,46.94,7
NYC,2/10/00 13:51,46.94,7
NYC,2/10/00 14:51,48.02,8
NYC,2/10/00 15:51,46.04,8
NYC,2/10/00 16:51,44.06,8
NYC,2/10/00 17:51,44.06,9
NYC,2/10/00 18:51,42.8,8
NYC,2/10/00 19:51,42.98,9
NYC,2/10/00 20:51,42.8,9
NYC,2/10/00 21:51,41,8
NYC,2/10/00 22:51,41,7
NYC,2/10/00 23:51,39.02,7
NYC,2/11/00 0:51,39.02,7
NYC,2/11/00 1:51,39.02,6
NYC,2/11/00 2:51,37.94,5
NYC,2/11/00 3:51,37.04,4
NYC,2/11/00 4:51,37.94,5
NYC,2/11/00 5:51,37.4,4
NYC,2/11/00 6:51,37.94,4
NYC,2/11/00 7:51,39.92,1.25
NYC,2/11/00 8:51,39.02,1
NYC,2/11/00 9:51,39.92,1.25
NYC,2/11/00 10:51,42.98,3
NYC,2/11/00 11:51,44.06,4
NYC,2/11/00 12:51,46.4,4
NYC,2/11/00 13:51,47.12,4
NYC,2/11/00 14:51,48.92,5
NYC,2/11/00 15:51,51.08,7
NYC,2/11/00 16:51,48.02,7
NYC,2/11/00 17:51,44.06,10
NYC,2/11/00 18:51,37.94,10
NYC,2/11/00 19:51,35.06,10
NYC,2/11/00 20:51,33.08,10
NYC,2/11/00 21:51,32,10
NYC,2/11/00 22:51,30.02,10
NYC,2/11/00 23:51,28.94,10
NYC,2/12/00 0:51,28.04,10
NYC,2/12/00 1:51,26.96,10
NYC,2/12/00 2:51,26.06,10
NYC,2/12/00 3:51,24.98,10
NYC,2/12/00 4:51,24.08,10
NYC,2/12/00 5:51,24.08,10
NYC,2/12/00 6:51,23,10
NYC,2/12/00 7:51,23,10
NYC,2/12/00 8:51,23,10
NYC,2/12/00 9:51,24.98,10
NYC,2/12/00 10:51,26.96,10
NYC,2/12/00 11:51,28.04,10
NYC,2/12/00 12:51,30.02,10
NYC,2/12/00 13:51,30.02,10
NYC,2/12/00 14:51,30.92,10
NYC,2/12/00 15:51,32,10
NYC,2/12/00 16:51,30.92,10
NYC,2/12/00 17:51,30.02,10
NYC,2/12/00 18:51,30.02,10
NYC,2/12/00 19:51,30.02,10
NYC,2/12/00 20:51,30.02,10
NYC,2/12/00 21:51,28.04,10
NYC,2/12/00 22:51,28.04,10
NYC,2/12/00 23:51,28.04,10
NYC,2/13/00 0:51,26.96,10
NYC,2/13/00 1:51,26.06,10
NYC,2/13/00 2:51,26.6,10
NYC,2/13/00 3:51,26.6,10
NYC,2/13/00 4:51,26.96,10
NYC,2/13/00 5:51,26.06,10
NYC,2/13/00 6:51,24.8,10
NYC,2/13/00 7:51,26.96,10
NYC,2/13/00 8:51,28.94,10
NYC,2/13/00 9:51,30.92,10
NYC,2/13/00 10:51,33.08,10
NYC,2/13/00 11:51,37.04,10
NYC,2/13/00 12:51,37.04,10
NYC,2/13/00 13:51,37.04,10
NYC,2/13/00 14:51,37.04,10
NYC,2/13/00 15:51,37.04,10
NYC,2/13/00 16:51,37.04,10
NYC,2/13/00 17:51,37.04,10
NYC,2/13/00 18:51,39.02,10
NYC,2/13/00 19:51,39.02,9
NYC,2/13/00 20:51,39.02,5
NYC,2/13/00 21:51,39.92,3
NYC,2/13/00 22:51,41,3
NYC,2/13/00 23:51,39.92,2
NYC,2/14/00 0:51,41,2
NYC,2/14/00 1:51,39.92,1.75
NYC,2/14/00 2:51,39.92,3
NYC,2/14/00 3:51,39.02,2.5
NYC,2/14/00 4:51,39.92,1.75
NYC,2/14/00 5:51,39.02,1.25
NYC,2/14/00 6:51,39.02,1
NYC,2/14/00 7:51,41,1
NYC,2/14/00 8:51,50,1.75
NYC,2/14/00 9:51,51.8,1
NYC,2/14/00 10:51,53.06,10
NYC,2/14/00 11:51,50,10
NYC,2/14/00 12:51,48.92,10
NYC,2/14/00 13:51,48.02,10
NYC,2/14/00 14:51,48.02,10
NYC,2/14/00 15:51,48.02,10
NYC,2/14/00 16:51,48.92,10
NYC,2/14/00 17:51,48.02,10
NYC,2/14/00 18:51,48.02,10
NYC,2/14/00 19:51,46.94,10
NYC,2/14/00 20:51,46.04,10
NYC,2/14/00 21:51,44.96,10
NYC,2/14/00 22:51,44.06,10
NYC,2/14/00 23:51,42.08,10
NYC,2/15/00 0:51,37.04,10
NYC,2/15/00 1:51,33.98,10
NYC,2/15/00 2:51,33.08,10
NYC,2/15/00 3:51,33.08,10
NYC,2/15/00 4:51,33.08,10
NYC,2/15/00 5:51,33.08,10
NYC,2/15/00 6:51,33.08,10
NYC,2/15/00 7:51,33.08,10
NYC,2/15/00 8:51,33.98,10
NYC,2/15/00 9:51,35.06,10
NYC,2/15/00 10:51,37.04,10
NYC,2/15/00 11:51,37.94,10
NYC,2/15/00 12:51,39.02,10
NYC,2/15/00 13:51,39.92,10
NYC,2/15/00 14:51,39.92,10
NYC,2/15/00 15:51,41,10
NYC,2/15/00 16:51,39.02,10
NYC,2/15/00 17:51,37.94,10
NYC,2/15/00 18:51,37.04,10
NYC,2/15/00 19:51,37.04,10
NYC,2/15/00 20:51,35.96,10
NYC,2/15/00 21:51,35.06,10
NYC,2/15/00 22:51,33.98,10
NYC,2/15/00 23:51,33.98,10
NYC,2/16/00 0:51,33.08,10
NYC,2/16/00 1:51,35.06,10
NYC,2/16/00 2:51,35.96,10
NYC,2/16/00 3:51,35.96,10
NYC,2/16/00 4:51,35.96,10
NYC,2/16/00 5:51,35.96,10
NYC,2/16/00 6:51,37.04,10
NYC,2/16/00 7:51,37.94,10
NYC,2/16/00 8:51,39.02,10
NYC,2/16/00 9:51,39.92,10
NYC,2/16/00 10:51,42.98,10
NYC,2/16/00 11:51,44.96,10
NYC,2/16/00 12:51,46.94,9
NYC,2/16/00 13:51,50,9
NYC,2/16/00 14:51,51.08,8
NYC,2/16/00 15:51,51.08,10
NYC,2/16/00 16:51,50,10
NYC,2/16/00 17:51,50,10
NYC,2/16/00 18:51,50,10
NYC,2/16/00 19:51,48.02,10
NYC,2/16/00 20:51,44.96,10
NYC,2/16/00 21:51,42.08,10
NYC,2/16/00 22:51,41,10
NYC,2/16/00 23:51,39.92,10
NYC,2/17/00 0:51,37.04,10
NYC,2/17/00 1:51,35.96,10
NYC,2/17/00 2:51,33.08,10
NYC,2/17/00 3:51,30.92,10
NYC,2/17/00 4:51,30.02,10
NYC,2/17/00 5:51,28.04,10
NYC,2/17/00 6:51,26.96,10
NYC,2/17/00 7:51,26.06,10
NYC,2/17/00 8:51,26.96,10
NYC,2/17/00 9:51,26.96,10
NYC,2/17/00 10:51,28.04,10
NYC,2/17/00 11:51,30.02,10
NYC,2/17/00 12:51,30.92,10
NYC,2/17/00 13:51,33.08,10
NYC,2/17/00 14:51,32,10
NYC,2/17/00 15:51,32,10
NYC,2/17/00 16:51,32,10
NYC,2/17/00 17:51,30.92,10
NYC,2/17/00 18:51,30.92,10
NYC,2/18/00 0:51,30.92,10
NYC,2/18/00 1:51,30.02,10
NYC,2/18/00 2:51,30.02,10
NYC,2/18/00 3:51,30.02,10
NYC,2/18/00 4:51,30.02,10
NYC,2/18/00 5:51,30.92,10
NYC,2/18/00 6:51,30.02,10
NYC,2/18/00 7:51,30.92,10
NYC,2/18/00 8:51,30.92,10
NYC,2/18/00 9:51,30.92,1.25
NYC,2/18/00 10:51,28.04,0.25
NYC,2/18/00 11:51,28.94,0.25
NYC,2/18/00 12:51,28.94,0.25
NYC,2/18/00 13:51,30.02,0.25
NYC,2/18/00 14:51,32,2.5
NYC,2/18/00 15:51,33.08,2
NYC,2/18/00 16:51,33.08,3
NYC,2/18/00 17:51,33.08,4
NYC,2/18/00 18:51,33.08,5
NYC,2/18/00 19:51,33.08,9
NYC,2/18/00 20:51,33.08,8
NYC,2/18/00 21:51,33.08,10
NYC,2/18/00 22:51,30.92,10
NYC,2/18/00 23:51,30.92,10
NYC,2/19/00 0:51,30.92,10
NYC,2/19/00 1:51,30.2,4
NYC,2/19/00 2:51,30.92,3
NYC,2/19/00 3:51,30.02,10
NYC,2/19/00 4:51,30.02,7
NYC,2/19/00 5:51,30.02,4
NYC,2/19/00 6:51,30.2,2.5
NYC,2/19/00 7:51,30.2,2
NYC,2/19/00 8:51,30.02,2
NYC,2/19/00 9:51,30.92,10
NYC,2/19/00 10:51,32,10
NYC,2/19/00 11:51,32,8
NYC,2/19/00 12:51,32,9
NYC,2/19/00 13:51,32,4
NYC,2/19/00 14:51,32,8
NYC,2/19/00 15:51,32,6
NYC,2/19/00 16:51,32,9
NYC,2/19/00 17:51,32,10
NYC,2/19/00 18:51,32,10
NYC,2/19/00 19:51,32,8
NYC,2/19/00 20:51,32,7
NYC,2/19/00 21:51,32,4
NYC,2/19/00 22:51,32,4
NYC,2/19/00 23:51,32,6
NYC,2/20/00 0:51,32,6
NYC,2/20/00 1:51,32,8
NYC,2/20/00 2:51,32,10
NYC,2/20/00 3:51,32,10
NYC,2/20/00 4:51,32,10
NYC,2/20/00 5:51,30.92,10
NYC,2/20/00 6:51,30.02,10
NYC,2/20/00 7:51,30.02,10
NYC,2/20/00 8:51,30.92,10
NYC,2/20/00 9:51,33.08,10
NYC,2/20/00 10:51,35.06,10
NYC,2/20/00 11:51,35.96,10
NYC,2/20/00 12:51,37.04,10
NYC,2/20/00 13:51,37.04,10
NYC,2/20/00 14:51,37.04,10
NYC,2/20/00 15:51,37.94,10
NYC,2/20/00 16:51,37.04,10
NYC,2/20/00 17:51,35.96,10
NYC,2/20/00 18:51,35.96,10
NYC,2/20/00 19:51,35.06,10
NYC,2/20/00 20:51,35.06,10
NYC,2/20/00 21:51,33.98,10
NYC,2/20/00 22:51,33.98,10
NYC,2/20/00 23:51,33.98,10
NYC,2/21/00 0:51,33.08,10
NYC,2/21/00 1:51,32,10
NYC,2/21/00 2:51,32,10
NYC,2/21/00 3:51,32,10
NYC,2/21/00 4:51,30.92,10
NYC,2/21/00 5:51,30.92,10
NYC,2/21/00 6:51,30.02,10
NYC,2/21/00 7:51,30.92,10
NYC,2/21/00 8:51,32,10
NYC,2/21/00 9:51,33.98,10
NYC,2/21/00 10:51,35.96,10
NYC,2/21/00 11:51,39.02,10
NYC,2/21/00 12:51,39.92,10
NYC,2/21/00 13:51,41,10
NYC,2/21/00 14:51,42.08,10
NYC,2/21/00 15:51,42.08,10
NYC,2/21/00 16:51,41,10
NYC,2/21/00 17:51,39.92,10
NYC,2/21/00 18:51,37.94,10
NYC,2/21/00 19:51,37.94,10
NYC,2/21/00 20:51,37.04,10
NYC,2/21/00 21:51,37.04,10
NYC,2/21/00 22:51,35.96,10
NYC,2/21/00 23:51,37.04,10
NYC,2/22/00 0:51,35.96,10
NYC,2/22/00 1:51,35.96,10
NYC,2/22/00 2:51,35.96,10
NYC,2/22/00 3:51,35.06,10
NYC,2/22/00 4:51,35.96,10
NYC,2/22/00 5:51,35.96,9
NYC,2/22/00 6:51,35.06,7
NYC,2/22/00 7:51,37.4,7
NYC,2/22/00 8:51,39.02,8
NYC,2/22/00 9:51,41,8
NYC,2/22/00 10:51,44.06,8
NYC,2/22/00 11:51,46.94,9
NYC,2/22/00 12:51,48.02,10
NYC,2/22/00 13:51,50,M
NYC,2/22/00 14:51,48.02,10
NYC,2/22/00 16:51,44.96,10
NYC,2/22/00 18:51,42.08,10
NYC,2/22/00 19:51,39.92,10
NYC,2/22/00 20:51,41,10
NYC,2/22/00 21:51,41,10
NYC,2/22/00 22:51,41,10
NYC,2/22/00 23:51,41,10
NYC,2/23/00 0:51,39.92,10
NYC,2/23/00 1:51,39.02,9
NYC,2/23/00 2:51,37.94,10
NYC,2/23/00 3:51,39.92,10
NYC,2/23/00 4:51,39.92,10
NYC,2/23/00 5:51,39.02,9
NYC,2/23/00 6:51,37.04,7
NYC,2/23/00 7:51,42.08,9
NYC,2/23/00 8:51,44.06,6
NYC,2/23/00 9:51,44.96,9
NYC,2/23/00 10:51,48.92,10
NYC,2/23/00 11:51,50,10
NYC,2/23/00 12:51,51.98,10
NYC,2/23/00 13:51,55.04,10
NYC,2/23/00 14:51,55.04,10
NYC,2/23/00 15:51,55.94,10
NYC,2/23/00 16:51,55.04,10
NYC,2/23/00 18:51,53.06,10
NYC,2/23/00 19:51,51.98,10
NYC,2/23/00 20:51,51.98,10
NYC,2/23/00 21:51,51.08,10
NYC,2/23/00 22:51,51.08,10
NYC,2/23/00 23:51,50,10
NYC,2/24/00 0:51,48.92,10
NYC,2/24/00 1:51,48.02,10
NYC,2/24/00 2:51,48.92,10
NYC,2/24/00 3:51,48.02,10
NYC,2/24/00 4:51,46.94,10
NYC,2/24/00 5:51,48.92,10
NYC,2/24/00 6:51,48.92,10
NYC,2/24/00 7:51,50,10
NYC,2/24/00 8:51,51.98,10
NYC,2/24/00 9:51,53.96,8
NYC,2/24/00 10:51,57.02,6
NYC,2/24/00 11:51,60.08,6
NYC,2/24/00 13:51,62.96,10
NYC,2/24/00 14:51,64.04,10
NYC,2/24/00 15:51,64.04,10
NYC,2/24/00 16:51,62.06,9
NYC,2/24/00 18:51,57.92,10
NYC,2/24/00 19:51,59,10
NYC,2/24/00 20:51,57.02,10
NYC,2/24/00 21:51,57.2,10
NYC,2/24/00 22:51,60.08,10
NYC,2/24/00 23:51,59,10
NYC,2/25/00 0:51,57.92,10
NYC,2/25/00 1:51,57.02,10
NYC,2/25/00 2:51,53.96,10
NYC,2/25/00 3:51,48.92,9
NYC,2/25/00 4:51,48.02,9
NYC,2/25/00 5:51,48.02,9
NYC,2/25/00 6:51,46.94,7
NYC,2/25/00 7:51,48.02,6
NYC,2/25/00 8:51,46.94,6
NYC,2/25/00 9:51,46.04,5
NYC,2/25/00 10:51,44.96,1
NYC,2/25/00 11:51,44.96,2.5
NYC,2/25/00 12:51,46.04,4
NYC,2/25/00 13:51,44.96,5
NYC,2/25/00 14:51,44.06,7
NYC,2/25/00 15:51,44.06,7
NYC,2/25/00 16:51,42.08,8
NYC,2/25/00 18:51,42.08,9
NYC,2/25/00 19:51,42.08,9
NYC,2/25/00 20:51,41,10
NYC,2/25/00 21:51,41,10
NYC,2/25/00 22:51,41,10
NYC,2/25/00 23:51,39.92,10
NYC,2/26/00 0:51,39.92,10
NYC,2/26/00 1:51,39.92,10
NYC,2/26/00 2:51,39.02,10
NYC,2/26/00 3:51,39.02,10
NYC,2/26/00 4:51,39.02,10
NYC,2/26/00 5:51,39.02,10
NYC,2/26/00 6:51,39.02,10
NYC,2/26/00 7:51,39.02,10
NYC,2/26/00 8:51,39.92,10
NYC,2/26/00 9:51,39.92,10
NYC,2/26/00 12:51,41,8
NYC,2/26/00 13:51,42.08,7
NYC,2/26/00 14:51,42.08,4
NYC,2/26/00 15:51,42.98,4
NYC,2/26/00 16:51,44.06,8
NYC,2/26/00 18:51,42.98,5
NYC,2/26/00 19:51,42.08,4
NYC,2/26/00 20:51,42.08,3
NYC,2/26/00 21:51,41,2.5
NYC,2/26/00 22:51,41,2.5
NYC,2/26/00 23:51,41,1.5
NYC,2/27/00 0:51,41,2
NYC,2/27/00 1:51,42.08,3
NYC,2/27/00 2:51,42.08,2
NYC,2/27/00 3:51,42.98,1.75
NYC,2/27/00 4:51,42.08,2.5
NYC,2/27/00 5:51,42.98,1.25
NYC,2/27/00 6:51,42.98,1.75
NYC,2/27/00 7:51,44.06,8
NYC,2/27/00 8:51,46.04,9
NYC,2/27/00 9:51,46.04,5
NYC,2/27/00 10:51,48.02,9
NYC,2/27/00 11:51,48.02,7
NYC,2/27/00 12:51,48.02,6
NYC,2/27/00 13:51,46.94,5
NYC,2/27/00 14:51,46.94,5
NYC,2/27/00 15:51,46.94,5
NYC,2/27/00 16:51,48.02,5
NYC,2/27/00 18:51,48.02,5
NYC,2/27/00 19:51,50,5
NYC,2/27/00 20:51,51.98,6
NYC,2/27/00 21:51,51.08,5
NYC,2/27/00 22:51,53.96,10
NYC,2/27/00 23:51,55.04,10
NYC,2/28/00 0:51,53.96,10
NYC,2/28/00 1:51,55.04,10
NYC,2/28/00 2:51,53.06,10
NYC,2/28/00 3:51,50,10
NYC,2/28/00 4:51,46.04,10
NYC,2/28/00 5:51,44.06,7
NYC,2/28/00 6:51,42.98,10
NYC,2/28/00 7:51,44.06,10
NYC,2/28/00 8:51,44.96,10
NYC,2/28/00 9:51,46.94,10
NYC,2/28/00 10:51,48.02,10
NYC,2/28/00 11:51,46.94,10
NYC,2/28/00 12:51,46.94,10
NYC,2/28/00 13:51,48.92,10
NYC,2/28/00 14:51,51.08,10
NYC,2/28/00 15:51,48.92,10
NYC,2/28/00 16:51,48.02,10
NYC,2/28/00 18:51,44.06,10
NYC,2/28/00 19:51,42.98,10
NYC,2/28/00 20:51,42.08,10
NYC,2/28/00 21:51,42.08,10
NYC,2/28/00 22:51,41,10
NYC,2/28/00 23:51,39.92,10
NYC,2/29/00 0:51,39.92,10
NYC,2/29/00 1:51,39.02,10
NYC,2/29/00 2:51,37.04,10
NYC,2/29/00 3:51,35.96,10
NYC,2/29/00 4:51,35.06,10
NYC,2/29/00 5:51,35.06,10
NYC,2/29/00 6:51,35.06,10
NYC,2/29/00 7:51,37.04,10
NYC,2/29/00 8:51,39.02,10
NYC,2/29/00 9:51,42.08,10
NYC,2/29/00 10:51,44.96,10
NYC,2/29/00 11:51,48.02,10
NYC,2/29/00 12:51,51.98,10
NYC,2/29/00 13:51,51.98,10
NYC,2/29/00 14:51,53.06,10
NYC,2/29/00 15:51,53.06,10
NYC,2/29/00 16:51,53.06,10
NYC,2/29/00 18:51,50,10
NYC,2/29/00 19:51,48.92,10
NYC,2/29/00 20:51,48.02,10
NYC,2/29/00 21:51,46.94,10
NYC,2/29/00 22:51,46.04,10
NYC,2/29/00 23:51,44.96,10
NYC,3/1/00 0:51,44.06,10
NYC,3/1/00 1:51,42.08,10
NYC,3/1/00 2:51,41,10
NYC,3/1/00 3:51,39.02,10
NYC,3/1/00 4:51,37.94,10
NYC,3/1/00 5:51,37.94,10
NYC,3/1/00 6:51,39.02,10
NYC,3/1/00 7:51,42.08,10
NYC,3/1/00 8:51,42.98,10
NYC,3/1/00 9:51,44.06,10
NYC,3/1/00 10:51,46.04,10
NYC,3/1/00 11:51,46.94,10
NYC,3/1/00 12:51,48.02,10
NYC,3/1/00 13:51,44.96,10
NYC,3/1/00 14:51,44.06,10
NYC,3/1/00 15:51,44.06,10
NYC,3/1/00 16:51,44.06,10
NYC,3/1/00 17:51,44.06,10
NYC,3/1/00 18:51,42.98,10
NYC,3/1/00 19:51,44.06,10
NYC,3/1/00 20:51,44.06,10
NYC,3/1/00 21:51,44.06,10
NYC,3/1/00 22:51,44.96,10
NYC,3/1/00 23:51,44.06,10
NYC,3/2/00 0:51,42.98,10
NYC,3/2/00 1:51,44.06,10
NYC,3/2/00 2:51,44.96,10
NYC,3/2/00 3:51,44.96,10
NYC,3/2/00 4:51,44.06,10
NYC,3/2/00 5:51,42.98,10
NYC,3/2/00 6:51,44.06,10
NYC,3/2/00 7:51,44.06,10
NYC,3/2/00 8:51,44.06,10
NYC,3/2/00 9:51,44.96,10
NYC,3/2/00 10:51,46.94,10
NYC,3/2/00 11:51,46.04,10
NYC,3/2/00 12:51,44.96,10
NYC,3/2/00 13:51,44.96,10
NYC,3/2/00 14:51,39.92,10
NYC,3/2/00 15:51,42.98,10
NYC,3/2/00 16:51,41,10
NYC,3/2/00 17:51,37.94,10
NYC,3/2/00 18:51,37.94,10
NYC,3/2/00 19:51,37.04,10
NYC,3/2/00 20:51,37.04,10
NYC,3/2/00 21:51,35.96,10
NYC,3/2/00 22:51,35.96,10
NYC,3/2/00 23:51,35.96,10
NYC,3/3/00 0:51,35.96,10
NYC,3/3/00 1:51,35.96,10
NYC,3/3/00 2:51,35.06,10
NYC,3/3/00 3:51,35.06,10
NYC,3/3/00 4:51,35.06,10
NYC,3/3/00 5:51,35.06,10
NYC,3/3/00 6:51,35.06,10
NYC,3/3/00 7:51,35.6,10
NYC,3/3/00 8:51,37.04,10
NYC,3/3/00 9:51,39.02,10
NYC,3/3/00 10:51,39.92,10
NYC,3/3/00 11:51,39.92,10
NYC,3/3/00 12:51,42.08,10
NYC,3/3/00 13:51,44.06,10
NYC,3/3/00 14:51,44.96,10
NYC,3/3/00 15:51,44.96,10
NYC,3/3/00 16:51,46.04,10
NYC,3/3/00 17:51,42.98,10
NYC,3/3/00 18:51,42.08,10
NYC,3/3/00 19:51,41,10
NYC,3/3/00 20:51,39.92,10
NYC,3/3/00 21:51,39.02,10
NYC,3/3/00 22:51,37.04,10
NYC,3/3/00 23:51,35.96,10
NYC,3/4/00 0:51,35.06,10
NYC,3/4/00 1:51,35.06,10
NYC,3/4/00 2:51,33.98,10
NYC,3/4/00 3:50,33.98,10
NYC,3/4/00 4:51,33.08,10
NYC,3/4/00 5:51,33.08,10
NYC,3/4/00 6:51,33.08,10
NYC,3/4/00 7:51,33.98,10
NYC,3/4/00 8:51,37.04,10
NYC,3/4/00 9:51,37.94,10
NYC,3/4/00 10:51,42.08,10
NYC,3/4/00 11:51,46.04,10
NYC,3/4/00 12:51,48.02,10
NYC,3/4/00 14:51,50,10
NYC,3/4/00 15:51,51.98,10
NYC,3/4/00 16:51,51.98,10
NYC,3/4/00 17:51,50,10
NYC,3/4/00 18:51,48.2,10
NYC,3/4/00 19:51,48.02,10
NYC,3/4/00 20:51,48.02,10
NYC,3/4/00 21:51,46.94,10
NYC,3/4/00 22:51,46.94,10
NYC,3/4/00 23:51,46.94,10
NYC,3/5/00 0:51,46.94,10
